#time,accel_x,accel_y,accel_z
85.922643,1762.019645,-0.000000,8956.491898
85.922969,1149.143247,-0.000000,8956.491898
85.923295,1149.143247,370.102971,9104.533087
85.923621,919.314598,222.061783,9252.574275
85.923947,995.924147,222.061783,9104.533087
85.924273,536.266849,-0.000000,9474.636058
85.924599,689.485948,-74.020594,9178.553681
85.924925,229.828649,-0.000000,9252.574275
85.925251,229.828649,296.082377,9548.656652
85.925577,306.438199,148.041188,9178.553681
85.925903,0.000000,370.102971,9178.553681
85.926229,153.219100,296.082377,9252.574275
85.926555,0.000000,592.164754,9252.574275
85.926881,153.219100,-74.020594,9178.553681
85.927207,76.609550,-222.061783,9178.553681
85.927533,229.828649,-0.000000,8956.491898
85.927859,-153.219100,-0.000000,9030.512492
85.928185,-689.485948,296.082377,8956.491898
85.928511,-612.876398,518.144159,9104.533087
85.928837,-1072.533697,518.144159,9252.574275
85.929163,-1149.143247,666.185348,9252.574275
85.929489,-1532.190996,-0.000000,9178.553681
85.929815,-1378.971896,222.061783,9252.574275
85.930141,-2068.457845,-0.000000,9548.656652
85.930467,-2374.896044,148.041188,9326.594869
85.930793,-2374.896044,-0.000000,9400.615463
85.931119,-2681.334243,-148.041188,9326.594869
85.931445,-2528.115143,-370.102971,9770.718434
85.931771,-2451.505594,-444.123565,9770.718434
85.932097,-2145.067394,-148.041188,9326.594869
85.932423,-2374.896044,-222.061783,9326.594869
85.932749,-2068.457845,-74.020594,9474.636058
85.933075,-1762.019645,-0.000000,9400.615463
85.933401,-1532.190996,-0.000000,8808.450710
85.933727,-766.095498,148.041188,8882.471304
85.934053,-842.705048,-0.000000,8660.409521
85.934379,-919.314598,-0.000000,9104.533087
85.934705,-612.876398,-0.000000,8660.409521
85.935031,-459.657299,296.082377,8586.388927
85.935357,-689.485948,-148.041188,9030.512492
85.935683,-842.705048,-74.020594,9104.533087
85.936009,-536.266849,-0.000000,9474.636058
85.936335,-383.047749,-370.102971,9474.636058
85.936661,-459.657299,-370.102971,9696.697840
85.936987,-842.705048,-370.102971,9474.636058
85.937313,-766.095498,-518.144159,9474.636058
85.937639,-306.438199,74.020594,9326.594869
85.937965,153.219100,-0.000000,9030.512492
85.938291,536.266849,518.144159,8808.450710
85.938617,536.266849,-0.000000,8956.491898
85.938943,842.705048,-148.041188,8512.368333
85.939269,1149.143247,-0.000000,8882.471304
85.939595,1225.752797,-0.000000,8512.368333
85.939921,1149.143247,-0.000000,8882.471304
85.940247,919.314598,-222.061783,8882.471304
85.940573,919.314598,-0.000000,9030.512492
85.940899,766.095498,222.061783,9252.574275
85.941225,536.266849,444.123565,9104.533087
85.941551,229.828649,592.164754,9400.615463
85.941878,76.609550,296.082377,9696.697840
85.942204,0.000000,666.185348,8882.471304
85.942530,-306.438199,888.247130,9104.533087
85.942856,-689.485948,592.164754,9400.615463
85.943182,-306.438199,-0.000000,9696.697840
85.943508,-383.047749,-296.082377,8956.491898
85.943834,-689.485948,-148.041188,8956.491898
85.944160,-1302.362347,-74.020594,10140.821405
85.944486,-995.924147,-0.000000,9844.739029
85.944812,-612.876398,592.164754,8956.491898
85.945138,-842.705048,148.041188,8882.471304
85.945464,-1455.581446,-518.144159,9474.636058
85.945790,-1225.752797,-296.082377,9548.656652
85.946116,-1149.143247,-0.000000,9252.574275
85.946442,-995.924147,444.123565,8734.430116
85.946768,-1072.533697,518.144159,8660.409521
85.947094,-1378.971896,296.082377,9030.512492
85.947420,-1455.581446,-148.041188,9400.615463
85.947746,-842.705048,-296.082377,9548.656652
85.948072,-1302.362347,-370.102971,9326.594869
85.948398,-1072.533697,-740.205942,8956.491898
85.948724,-1072.533697,-148.041188,9474.636058
85.949050,-1149.143247,296.082377,9104.533087
85.949376,-1302.362347,666.185348,9548.656652
85.949702,-1072.533697,296.082377,9252.574275
85.950028,-689.485948,148.041188,8586.388927
85.950354,-612.876398,148.041188,9030.512492
85.950680,-612.876398,-0.000000,9104.533087
85.951006,0.000000,296.082377,9474.636058
85.951332,-306.438199,-74.020594,9474.636058
85.951658,0.000000,-0.000000,8734.430116
85.951984,0.000000,-148.041188,8808.450710
85.952310,-229.828649,-222.061783,9104.533087
85.952636,76.609550,-444.123565,9696.697840
85.952962,153.219100,-0.000000,9252.574275
85.953288,229.828649,148.041188,8438.347739
85.953614,-383.047749,518.144159,8882.471304
85.953940,-306.438199,222.061783,9548.656652
85.954266,-459.657299,370.102971,9474.636058
85.954592,-306.438199,370.102971,8956.491898
85.954918,-306.438199,-0.000000,8882.471304
85.955244,-153.219100,-148.041188,9252.574275
85.955570,0.000000,-444.123565,9252.574275
85.955896,-383.047749,-148.041188,9178.553681
85.956222,-536.266849,-222.061783,9104.533087
85.956548,0.000000,-0.000000,9104.533087
85.956874,-306.438199,148.041188,9326.594869
85.957200,0.000000,-0.000000,9326.594869
85.957526,-536.266849,592.164754,8586.388927
85.957852,-766.095498,370.102971,9326.594869
85.958178,-842.705048,444.123565,8956.491898
85.958504,-995.924147,444.123565,8512.368333
85.958830,-995.924147,370.102971,9104.533087
85.959156,-1225.752797,148.041188,9326.594869
85.959482,-1532.190996,-74.020594,9400.615463
85.959808,-1608.800546,-592.164754,9326.594869
85.960134,-1838.629195,-296.082377,9770.718434
85.960460,-2221.676944,-74.020594,9770.718434
85.960786,-1455.581446,-222.061783,9548.656652
85.961112,-1762.019645,-74.020594,9474.636058
85.961438,-1762.019645,-0.000000,9178.553681
85.961764,-842.705048,-0.000000,9400.615463
85.962090,-1225.752797,296.082377,9178.553681
85.962416,-1149.143247,222.061783,9104.533087
85.962742,-1149.143247,148.041188,9252.574275
85.963068,-995.924147,444.123565,8956.491898
85.963394,-1072.533697,518.144159,8808.450710
85.963720,-995.924147,-0.000000,9030.512492
85.964046,-1072.533697,-0.000000,9326.594869
85.964372,-842.705048,-444.123565,9326.594869
85.964698,-919.314598,-518.144159,9178.553681
85.965024,-1072.533697,-592.164754,9326.594869
85.965351,-1149.143247,-74.020594,9400.615463
85.965677,-919.314598,148.041188,9252.574275
85.966003,-689.485948,222.061783,9178.553681
85.966329,-306.438199,444.123565,9104.533087
85.966655,-536.266849,-0.000000,9252.574275
85.966981,-306.438199,222.061783,8956.491898
85.967307,0.000000,296.082377,8808.450710
85.967633,0.000000,148.041188,8808.450710
85.967959,-229.828649,-0.000000,9252.574275
85.968285,0.000000,-222.061783,9104.533087
85.968611,0.000000,-370.102971,9030.512492
85.968937,229.828649,-370.102971,9178.553681
85.969263,-612.876398,-148.041188,9400.615463
85.969589,-229.828649,-0.000000,9326.594869
85.969915,-306.438199,222.061783,9474.636058
85.970241,306.438199,444.123565,9178.553681
85.970567,153.219100,592.164754,8882.471304
85.970893,383.047749,666.185348,8956.491898
85.971219,153.219100,592.164754,9178.553681
85.971545,76.609550,592.164754,9178.553681
85.971871,459.657299,222.061783,8882.471304
85.972197,-612.876398,74.020594,9548.656652
85.972523,-612.876398,-222.061783,9252.574275
85.972849,-995.924147,222.061783,8956.491898
85.973175,-1149.143247,-222.061783,9326.594869
85.973501,-1608.800546,-518.144159,9770.718434
85.973827,-1838.629195,-518.144159,9918.759623
85.974153,-1072.533697,-444.123565,9400.615463
85.974479,-1302.362347,-0.000000,9326.594869
85.974805,-1302.362347,-0.000000,9474.636058
85.975131,-1532.190996,-74.020594,9252.574275
85.975457,-766.095498,444.123565,9178.553681
85.975783,-1072.533697,518.144159,8882.471304
85.976109,-612.876398,-0.000000,8660.409521
85.976435,-842.705048,-148.041188,9178.553681
85.976761,-1302.362347,-0.000000,9252.574275
85.977087,-383.047749,-0.000000,9178.553681
85.977413,-689.485948,-0.000000,9030.512492
85.977739,-919.314598,-148.041188,9474.636058
85.978065,-383.047749,-74.020594,9326.594869
85.978391,-383.047749,-370.102971,9252.574275
85.978717,-459.657299,-222.061783,9548.656652
85.979043,-689.485948,-0.000000,9696.697840
85.979369,-612.876398,-0.000000,9474.636058
85.979695,-383.047749,-0.000000,9548.656652
85.980021,0.000000,-0.000000,9178.553681
85.980347,383.047749,-0.000000,9030.512492
85.980673,612.876398,-518.144159,9252.574275
85.980999,842.705048,-222.061783,9104.533087
85.981325,766.095498,148.041188,8586.388927
85.981651,766.095498,518.144159,8882.471304
85.981977,766.095498,-0.000000,8882.471304
85.982303,459.657299,148.041188,9252.574275
85.982629,612.876398,222.061783,9104.533087
85.982955,766.095498,222.061783,8882.471304
85.983281,842.705048,592.164754,9252.574275
85.983607,919.314598,148.041188,9326.594869
85.983933,383.047749,-0.000000,8660.409521
85.984259,-306.438199,-296.082377,8808.450710
85.984585,-383.047749,-518.144159,9992.780217
85.984911,-306.438199,-296.082377,9696.697840
85.985237,-229.828649,296.082377,8956.491898
85.985563,153.219100,-0.000000,9252.574275
85.985889,-842.705048,-222.061783,9696.697840
85.986215,-383.047749,-74.020594,9474.636058
85.986541,229.828649,296.082377,9030.512492
85.986867,-229.828649,222.061783,8734.430116
85.987193,-383.047749,370.102971,9178.553681
85.987519,0.000000,518.144159,8586.388927
85.987845,0.000000,962.267725,8956.491898
85.988171,0.000000,-0.000000,9104.533087
85.988498,153.219100,-518.144159,9178.553681
85.988824,0.000000,-74.020594,9030.512492
85.989150,153.219100,-370.102971,9474.636058
85.989476,0.000000,-296.082377,8956.491898
85.989802,0.000000,-222.061783,9474.636058
85.990128,0.000000,222.061783,9844.739029
85.990454,459.657299,-0.000000,9326.594869
85.990780,229.828649,-0.000000,9474.636058
85.991106,153.219100,444.123565,9252.574275
85.991432,153.219100,518.144159,8956.491898
85.991758,842.705048,592.164754,9104.533087
85.992084,689.485948,296.082377,8808.450710
85.992410,919.314598,444.123565,9030.512492
85.992736,1455.581446,-0.000000,9474.636058
85.993062,1685.410096,-148.041188,9326.594869
85.993388,1685.410096,222.061783,9104.533087
85.993714,1762.019645,-74.020594,9474.636058
85.994040,1455.581446,-0.000000,9178.553681
85.994366,1225.752797,-0.000000,9326.594869
85.994692,1378.971896,-296.082377,9326.594869
85.995018,1608.800546,296.082377,9252.574275
85.995344,1532.190996,-0.000000,9400.615463
85.995670,766.095498,518.144159,9400.615463
85.995996,536.266849,444.123565,9252.574275
85.996322,612.876398,296.082377,9104.533087
85.996648,459.657299,370.102971,9252.574275
85.996974,229.828649,-296.082377,9400.615463
85.997300,1072.533697,-0.000000,9622.677246
85.997626,612.876398,-148.041188,9178.553681
85.997952,612.876398,-370.102971,9252.574275
85.998278,459.657299,-518.144159,9548.656652
85.998604,306.438199,-148.041188,9252.574275
85.998930,383.047749,-0.000000,9030.512492
85.999256,459.657299,-74.020594,8882.471304
85.999582,306.438199,-0.000000,8956.491898
85.999908,0.000000,222.061783,9030.512492
86.000234,153.219100,370.102971,8290.306550
86.000560,76.609550,518.144159,8808.450710
86.000886,0.000000,444.123565,9030.512492
86.001212,0.000000,296.082377,9030.512492
86.001538,0.000000,-0.000000,8956.491898
86.001864,76.609550,-148.041188,9178.553681
86.002190,-766.095498,-518.144159,9178.553681
86.002516,-229.828649,-444.123565,9474.636058
86.002842,-689.485948,-222.061783,9548.656652
86.003168,-383.047749,-0.000000,9030.512492
86.003494,0.000000,-0.000000,9252.574275
86.003820,-229.828649,-222.061783,8882.471304
86.004146,-919.314598,-222.061783,9326.594869
86.004472,0.000000,-370.102971,9252.574275
86.004798,76.609550,444.123565,9104.533087
86.005124,306.438199,370.102971,8956.491898
86.005450,612.876398,148.041188,9252.574275
86.005776,612.876398,148.041188,8808.450710
86.006102,1072.533697,-0.000000,8660.409521
86.006428,1532.190996,-0.000000,9474.636058
86.006754,1378.971896,-0.000000,8808.450710
86.007080,1225.752797,-0.000000,9104.533087
86.007406,1072.533697,296.082377,8956.491898
86.007732,842.705048,-0.000000,9030.512492
86.008058,383.047749,-0.000000,9474.636058
86.008384,1378.971896,-0.000000,9548.656652
86.008710,0.000000,-148.041188,9178.553681
86.009036,1149.143247,-296.082377,9548.656652
86.009362,689.485948,222.061783,9400.615463
86.009688,919.314598,-0.000000,8956.491898
86.010014,1072.533697,-74.020594,9548.656652
86.010340,766.095498,-0.000000,8734.430116
86.010666,1302.362347,-0.000000,9252.574275
86.010992,1302.362347,-0.000000,9178.553681
86.011318,1225.752797,1184.329507,9178.553681
86.011645,1685.410096,370.102971,9252.574275
86.011971,842.705048,-0.000000,9474.636058
86.012297,842.705048,222.061783,9178.553681
86.012623,1225.752797,-0.000000,9030.512492
86.012949,459.657299,-0.000000,9400.615463
86.013275,766.095498,-148.041188,9622.677246
86.013601,995.924147,518.144159,9252.574275
86.013927,536.266849,148.041188,8734.430116
86.014253,383.047749,-0.000000,9474.636058
86.014579,-229.828649,-0.000000,9548.656652
86.014905,0.000000,592.164754,8882.471304
86.015231,0.000000,740.205942,9104.533087
86.015557,383.047749,444.123565,9178.553681
86.015883,-689.485948,-296.082377,9178.553681
86.016209,-306.438199,-222.061783,9622.677246
86.016535,-612.876398,-370.102971,9474.636058
86.016861,-689.485948,-296.082377,9326.594869
86.017187,-536.266849,-148.041188,9548.656652
86.017513,-536.266849,-0.000000,9030.512492
86.017839,-229.828649,-0.000000,9548.656652
86.018165,-306.438199,-74.020594,9178.553681
86.018491,153.219100,148.041188,9326.594869
86.018817,0.000000,-0.000000,8808.450710
86.019143,306.438199,-0.000000,8882.471304
86.019469,229.828649,370.102971,8882.471304
86.019795,76.609550,296.082377,9252.574275
86.020121,153.219100,296.082377,9326.594869
86.020447,229.828649,-74.020594,8882.471304
86.020773,459.657299,-444.123565,9548.656652
86.021099,229.828649,-592.164754,9548.656652
86.021425,76.609550,-296.082377,9696.697840
86.021751,76.609550,-296.082377,9548.656652
86.022077,306.438199,-0.000000,9030.512492
86.022403,76.609550,-0.000000,8882.471304
86.022729,383.047749,-222.061783,9326.594869
86.023055,536.266849,222.061783,9326.594869
86.023381,1072.533697,-0.000000,8808.450710
86.023707,1072.533697,148.041188,9104.533087
86.024033,1072.533697,-0.000000,8808.450710
86.024359,1072.533697,-0.000000,9104.533087
86.024685,1225.752797,370.102971,8882.471304
86.025011,1225.752797,-0.000000,8512.368333
86.025337,1378.971896,-74.020594,9326.594869
86.025663,1225.752797,-0.000000,9030.512492
86.025989,1302.362347,-0.000000,9400.615463
86.026315,1149.143247,-222.061783,9178.553681
86.026641,459.657299,-0.000000,9326.594869
86.026967,919.314598,-0.000000,9474.636058
86.027293,306.438199,222.061783,9104.533087
86.027619,1225.752797,148.041188,9030.512492
86.027945,995.924147,222.061783,9178.553681
86.028271,1455.581446,-0.000000,9030.512492
86.028597,1302.362347,296.082377,8956.491898
86.028923,919.314598,370.102971,8882.471304
86.029249,1149.143247,222.061783,9104.533087
86.029575,919.314598,-0.000000,9178.553681
86.029901,1225.752797,370.102971,9548.656652
86.030227,383.047749,-0.000000,9326.594869
86.030553,306.438199,-0.000000,9844.739029
86.030879,689.485948,-0.000000,9696.697840
86.031205,0.000000,296.082377,9252.574275
86.031531,536.266849,518.144159,9178.553681
86.031857,0.000000,444.123565,9474.636058
86.032183,766.095498,296.082377,9400.615463
86.032509,536.266849,370.102971,9030.512492
86.032835,0.000000,370.102971,9474.636058
86.033161,306.438199,-0.000000,9326.594869
86.033487,1225.752797,-0.000000,9326.594869
86.033813,842.705048,148.041188,9104.533087
86.034139,842.705048,-0.000000,9400.615463
86.034465,306.438199,-444.123565,9400.615463
86.034791,459.657299,-518.144159,9400.615463
86.035117,306.438199,-296.082377,9252.574275
86.035443,306.438199,-0.000000,9326.594869
86.035769,383.047749,296.082377,9030.512492
86.036095,612.876398,296.082377,9326.594869
86.036421,383.047749,370.102971,9104.533087
86.036747,842.705048,222.061783,8882.471304
86.037073,842.705048,-0.000000,9178.553681
86.037399,1302.362347,-0.000000,8734.430116
86.037725,919.314598,444.123565,9104.533087
86.038051,995.924147,370.102971,9104.533087
86.038377,383.047749,-0.000000,8734.430116
86.038703,459.657299,-148.041188,9178.553681
86.039029,306.438199,-296.082377,9252.574275
86.039355,-306.438199,-0.000000,9326.594869
86.039681,76.609550,-222.061783,9696.697840
86.040007,0.000000,-296.082377,9474.636058
86.040333,-153.219100,-222.061783,9400.615463
86.040659,0.000000,-296.082377,9474.636058
86.040985,76.609550,-296.082377,9400.615463
86.041311,459.657299,-296.082377,9104.533087
86.041637,459.657299,-0.000000,9178.553681
86.041963,1072.533697,740.205942,8660.409521
86.042289,689.485948,296.082377,8882.471304
86.042615,1225.752797,518.144159,8660.409521
86.042941,995.924147,592.164754,8660.409521
86.043267,1072.533697,518.144159,8660.409521
86.043593,995.924147,-0.000000,8956.491898
86.043919,536.266849,222.061783,9178.553681
86.044245,383.047749,-0.000000,9326.594869
86.044571,229.828649,-148.041188,9696.697840
86.044897,0.000000,-518.144159,9770.718434
86.045223,0.000000,-296.082377,9696.697840
86.045549,0.000000,-222.061783,9474.636058
86.045875,0.000000,-148.041188,9548.656652
86.046201,0.000000,-0.000000,9400.615463
86.046527,383.047749,-222.061783,9104.533087
86.046853,995.924147,-74.020594,9104.533087
86.047179,842.705048,296.082377,9252.574275
86.047505,842.705048,370.102971,8956.491898
86.047831,1455.581446,592.164754,8882.471304
86.048157,1608.800546,222.061783,9104.533087
86.048483,1685.410096,148.041188,9326.594869
86.048809,1149.143247,-0.000000,8882.471304
86.049135,1378.971896,-222.061783,9178.553681
86.049461,1149.143247,296.082377,9030.512492
86.049787,919.314598,740.205942,9252.574275
86.050113,536.266849,592.164754,8956.491898
86.050439,383.047749,814.226536,8956.491898
86.050765,0.000000,296.082377,9030.512492
86.051091,76.609550,-0.000000,9252.574275
86.051417,-1149.143247,592.164754,9770.718434
86.051743,-306.438199,370.102971,9252.574275
86.052069,-766.095498,-0.000000,9252.574275
86.052395,-612.876398,-0.000000,9474.636058
86.052721,-1149.143247,-296.082377,9178.553681
86.053047,-1378.971896,-222.061783,9474.636058
86.053373,-1608.800546,-370.102971,9030.512492
86.053699,-1149.143247,444.123565,9104.533087
86.054025,-1225.752797,444.123565,8808.450710
86.054351,-1685.410096,370.102971,8956.491898
86.054677,-1838.629195,296.082377,9104.533087
86.055003,-1915.238745,-0.000000,8808.450710
86.055329,-2068.457845,-444.123565,9252.574275
86.055655,-2221.676944,-666.185348,8882.471304
86.055981,-1915.238745,-370.102971,9474.636058
86.056307,-2145.067394,-518.144159,9326.594869
86.056633,-2374.896044,-74.020594,9400.615463
86.056959,-2298.286494,-222.061783,9770.718434
86.057285,-2221.676944,-518.144159,9474.636058
86.057611,-1762.019645,-592.164754,9400.615463
86.057937,-1838.629195,-888.247130,9696.697840
86.058263,-1991.848295,-444.123565,9918.759623
86.058589,-536.266849,-0.000000,8586.388927
86.058915,-612.876398,-0.000000,8882.471304
86.059241,-536.266849,-296.082377,9104.533087
86.059567,0.000000,-148.041188,8956.491898
86.059893,1072.533697,370.102971,9104.533087
86.060219,1149.143247,296.082377,8586.388927
86.060545,1455.581446,-222.061783,9178.553681
86.060871,1225.752797,-0.000000,9030.512492
86.061197,1762.019645,444.123565,8660.409521
86.061523,1532.190996,148.041188,8808.450710
86.061849,1072.533697,-74.020594,8882.471304
86.062175,766.095498,592.164754,9030.512492
86.062501,1455.581446,148.041188,9104.533087
86.062827,1072.533697,370.102971,8882.471304
86.063153,919.314598,-0.000000,9400.615463
86.063479,536.266849,-148.041188,9548.656652
86.063805,612.876398,-0.000000,9104.533087
86.064131,919.314598,-0.000000,9178.553681
86.064457,0.000000,-74.020594,9474.636058
86.064783,383.047749,-592.164754,9400.615463
86.065109,153.219100,-0.000000,9400.615463
86.065435,612.876398,-0.000000,9326.594869
86.065761,153.219100,222.061783,8956.491898
86.066087,0.000000,-0.000000,9178.553681
86.066413,-306.438199,222.061783,9030.512492
86.066739,-229.828649,592.164754,8660.409521
86.067065,-229.828649,592.164754,9326.594869
86.067391,-842.705048,1406.391290,9252.574275
86.067717,-689.485948,148.041188,9104.533087
86.068043,-1072.533697,148.041188,9400.615463
86.068369,-1302.362347,518.144159,9178.553681
86.068695,-1762.019645,370.102971,9252.574275
86.069021,-2221.676944,-0.000000,9696.697840
86.069347,-2528.115143,-0.000000,9844.739029
86.069673,-1762.019645,-0.000000,9474.636058
86.069999,-2528.115143,-0.000000,9400.615463
86.070325,-2528.115143,-148.041188,9474.636058
86.070651,-2911.162892,-222.061783,9918.759623
86.070977,-2451.505594,-222.061783,9326.594869
86.071303,-2298.286494,-0.000000,9326.594869
86.071629,-1532.190996,-74.020594,9252.574275
86.071955,-1762.019645,-0.000000,9400.615463
86.072281,-1302.362347,-74.020594,9104.533087
86.072607,-1225.752797,-74.020594,8808.450710
86.072933,-919.314598,296.082377,8734.430116
86.073259,-919.314598,148.041188,8882.471304
86.073585,-842.705048,-0.000000,9030.512492
86.073911,-766.095498,-0.000000,9030.512492
86.074237,-612.876398,296.082377,8956.491898
86.074563,-995.924147,-148.041188,9104.533087
86.074889,-1072.533697,-0.000000,9622.677246
86.075215,-842.705048,-74.020594,9326.594869
86.075541,-612.876398,-0.000000,9326.594869
86.075868,-766.095498,-222.061783,9400.615463
86.076194,-306.438199,-814.226536,9474.636058
86.076520,-383.047749,-518.144159,9770.718434
86.076846,76.609550,-518.144159,8808.450710
86.077172,995.924147,-518.144159,9178.553681
86.077498,459.657299,296.082377,8956.491898
86.077824,1072.533697,222.061783,9178.553681
86.078150,1225.752797,666.185348,8512.368333
86.078476,1072.533697,518.144159,8290.306550
86.078802,306.438199,518.144159,8660.409521
86.079128,459.657299,518.144159,8660.409521
86.079454,995.924147,296.082377,9252.574275
86.079780,766.095498,592.164754,8364.327145
86.080106,229.828649,592.164754,8956.491898
86.080432,76.609550,-296.082377,9918.759623
86.080758,-153.219100,-444.123565,9326.594869
86.081084,-536.266849,-222.061783,9548.656652
86.081410,-536.266849,-296.082377,9400.615463
86.081736,-153.219100,222.061783,9918.759623
86.082062,-383.047749,-0.000000,9326.594869
86.082388,-612.876398,-0.000000,9104.533087
86.082714,-1149.143247,222.061783,9622.677246
86.083040,-842.705048,592.164754,9548.656652
86.083366,0.000000,592.164754,8808.450710
86.083692,-459.657299,222.061783,8956.491898
86.084018,-995.924147,-444.123565,8808.450710
86.084344,-1685.410096,-296.082377,9474.636058
86.084670,-1149.143247,-0.000000,9474.636058
86.084996,-1149.143247,-0.000000,9178.553681
86.085322,-1378.971896,222.061783,8808.450710
86.085648,-1685.410096,-0.000000,9178.553681
86.085974,-1225.752797,-0.000000,9474.636058
86.086300,-1455.581446,-0.000000,9622.677246
86.086626,-2221.676944,-0.000000,9474.636058
86.086952,-1608.800546,-296.082377,9622.677246
86.087278,-1302.362347,-0.000000,9030.512492
86.087604,-1225.752797,-0.000000,9400.615463
86.087930,-1378.971896,-222.061783,9844.739029
86.088256,-919.314598,222.061783,8438.347739
86.088582,-1378.971896,148.041188,8882.471304
86.088908,-1072.533697,-74.020594,8734.430116
86.089234,-689.485948,-74.020594,8956.491898
86.089560,-689.485948,-0.000000,9326.594869
86.089886,-153.219100,222.061783,9178.553681
86.090212,0.000000,222.061783,8808.450710
86.090538,76.609550,-0.000000,8734.430116
86.090864,-459.657299,518.144159,9474.636058
86.091190,76.609550,-0.000000,9992.780217
86.091516,-229.828649,296.082377,9104.533087
86.091842,0.000000,444.123565,8438.347739
86.092168,-306.438199,-0.000000,9104.533087
86.092494,-766.095498,-74.020594,9104.533087
86.092820,0.000000,-370.102971,9474.636058
86.093146,-842.705048,222.061783,9400.615463
86.093472,-689.485948,-444.123565,9326.594869
86.093798,-459.657299,148.041188,9918.759623
86.094124,-383.047749,-0.000000,9178.553681
86.094450,-306.438199,-74.020594,9400.615463
86.094776,-766.095498,-74.020594,9252.574275
86.095102,-459.657299,-222.061783,8956.491898
86.095428,76.609550,296.082377,8882.471304
86.095754,0.000000,666.185348,8142.265362
86.096080,0.000000,1036.288319,8808.450710
86.096406,-383.047749,370.102971,9030.512492
86.096732,-383.047749,296.082377,8808.450710
86.097058,-842.705048,-0.000000,8586.388927
86.097384,-459.657299,-148.041188,9178.553681
86.097710,-1378.971896,-296.082377,9178.553681
86.098036,-995.924147,-148.041188,9918.759623
86.098362,-1378.971896,-0.000000,9622.677246
86.098688,-1915.238745,-0.000000,9030.512492
86.099014,-1455.581446,296.082377,9770.718434
86.099340,-1762.019645,148.041188,9178.553681
86.099666,-995.924147,222.061783,9030.512492
86.099992,-766.095498,592.164754,9252.574275
86.100318,-1378.971896,-74.020594,9326.594869
86.100644,-1225.752797,-296.082377,9326.594869
86.100970,-1149.143247,-0.000000,9326.594869
86.101296,-1378.971896,-0.000000,9326.594869
86.101622,-1072.533697,-0.000000,9178.553681
86.101948,-1225.752797,-222.061783,9326.594869
86.102274,-536.266849,-296.082377,9104.533087
86.102600,-1455.581446,-148.041188,9474.636058
86.102926,-1608.800546,-222.061783,9400.615463
86.103252,-1149.143247,222.061783,9326.594869
86.103578,-766.095498,-0.000000,9252.574275
86.103904,-766.095498,518.144159,9104.533087
86.104230,-536.266849,296.082377,9030.512492
86.104556,-536.266849,-74.020594,9400.615463
86.104882,-612.876398,222.061783,9178.553681
86.105208,-536.266849,-0.000000,8882.471304
86.105534,-383.047749,-148.041188,9252.574275
86.105860,-536.266849,-0.000000,8956.491898
86.106186,-612.876398,-0.000000,9178.553681
86.106512,-612.876398,-148.041188,9178.553681
86.106838,-919.314598,-148.041188,9104.533087
86.107164,-766.095498,-148.041188,9696.697840
86.107490,0.000000,370.102971,9474.636058
86.107816,0.000000,222.061783,8882.471304
86.108142,0.000000,444.123565,8882.471304
86.108468,0.000000,444.123565,9030.512492
86.108794,0.000000,222.061783,9104.533087
86.109120,76.609550,-148.041188,9178.553681
86.109446,229.828649,-74.020594,8512.368333
86.109772,0.000000,-0.000000,9326.594869
86.110098,-229.828649,148.041188,9178.553681
86.110424,-229.828649,148.041188,9178.553681
86.110750,-766.095498,148.041188,8956.491898
86.111076,-1072.533697,-0.000000,9178.553681
86.111402,-842.705048,-0.000000,9844.739029
86.111728,-1072.533697,-0.000000,9548.656652
86.112054,-766.095498,-222.061783,9252.574275
86.112380,-842.705048,-148.041188,9326.594869
86.112706,-1072.533697,-74.020594,9474.636058
86.113032,-689.485948,-222.061783,9326.594869
86.113358,-612.876398,-0.000000,9030.512492
86.113684,-459.657299,-148.041188,8734.430116
86.114010,-306.438199,-0.000000,8734.430116
86.114336,0.000000,296.082377,9178.553681
86.114662,459.657299,-0.000000,8808.450710
86.114988,-306.438199,74.020594,9326.594869
86.115314,-459.657299,222.061783,8956.491898
86.115640,-536.266849,-74.020594,9104.533087
86.115966,-306.438199,-148.041188,9178.553681
86.116292,-536.266849,-222.061783,9548.656652
86.116618,229.828649,-148.041188,9770.718434
86.116944,-306.438199,-0.000000,9548.656652
86.117270,0.000000,-0.000000,9178.553681
86.117596,0.000000,-0.000000,9400.615463
86.117922,153.219100,-0.000000,9400.615463
86.118248,76.609550,222.061783,9252.574275
86.118574,153.219100,-148.041188,9252.574275
86.118900,383.047749,-148.041188,8956.491898
86.119226,0.000000,-296.082377,9474.636058
86.119552,0.000000,-222.061783,9104.533087
86.119878,0.000000,74.020594,9326.594869
86.120204,76.609550,-0.000000,9474.636058
86.120530,76.609550,-0.000000,9252.574275
86.120856,0.000000,592.164754,9030.512492
86.121182,-229.828649,666.185348,9252.574275
86.121508,306.438199,296.082377,9326.594869
86.121834,229.828649,666.185348,8512.368333
86.122160,-306.438199,-0.000000,8882.471304
86.122486,-229.828649,-148.041188,9622.677246
86.122812,-153.219100,-296.082377,9178.553681
86.123138,-612.876398,-74.020594,9622.677246
86.123464,-306.438199,-518.144159,9400.615463
86.123790,-383.047749,-444.123565,9918.759623
86.124116,-689.485948,-0.000000,9548.656652
86.124442,-536.266849,222.061783,9104.533087
86.124768,-536.266849,444.123565,9178.553681
86.125094,-383.047749,666.185348,8956.491898
86.125420,459.657299,592.164754,8956.491898
